year,engine_hp,number_of_doors,popularity,msrp,highway_lkm,num_market_categories,make_Acura,make_Audi,make_BMW,make_Cadillac,make_Chevrolet,make_Dodge,make_Ford,make_GMC,make_Honda,make_Hyundai,make_Infiniti,make_Mazda,make_Mercedes-Benz,make_Nissan,make_Subaru,make_Toyota,make_Volkswagen,make_Volvo,transmission_type_AUTOMATIC,transmission_type_MANUAL,driven_wheels_all wheel drive,driven_wheels_front wheel drive,driven_wheels_rear wheel drive,vehicle_size_Compact,vehicle_size_Large,vehicle_size_Midsize
1994,200.0,4.0,204,2063,10.691363636363636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1994,230.0,4.0,204,2066,9.800416666666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1994,230.0,2.0,204,2384,9.800416666666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1995,200.0,4.0,204,2356,10.691363636363636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1995,230.0,2.0,204,2506,9.800416666666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1995,230.0,2.0,204,2265,9.800416666666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1995,200.0,4.0,204,2144,10.691363636363636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1995,200.0,4.0,204,2135,10.226521739130435,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1995,230.0,4.0,204,2066,9.800416666666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2013,518.0,4.0,617,96100,13.835882352941177,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2013,402.0,4.0,617,58800,11.7605,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2013,302.0,4.0,617,49770,10.226521739130435,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2013,302.0,4.0,617,47270,10.226521739130435,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2014,518.0,4.0,617,97250,13.835882352941177,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2014,302.0,4.0,617,50290,10.691363636363636,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2014,402.0,4.0,617,59450,12.379473684210527,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2014,302.0,4.0,617,47790,9.800416666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2015,329.0,4.0,617,62900,10.691363636363636,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2015,302.0,4.0,617,48300,9.800416666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2015,518.0,4.0,617,98400,13.835882352941177,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2015,302.0,4.0,617,50800,10.691363636363636,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2016,365.0,2.0,3916,51700,9.046538461538463,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2017,365.0,2.0,3916,51700,9.046538461538463,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1990,162.0,2.0,190,2000,10.226521739130435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1991,162.0,2.0,190,2000,10.226521739130435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1991,162.0,2.0,190,2000,10.226521739130435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1992,162.0,2.0,190,2000,10.226521739130435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1992,162.0,2.0,190,2000,10.226521739130435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2008,275.0,4.0,190,43900,10.226521739130435,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2008,275.0,4.0,190,45650,10.691363636363636,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2009,303.0,4.0,190,45800,9.4084,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2009,275.0,4.0,190,47950,10.691363636363636,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2010,303.0,4.0,190,45800,9.4084,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2010,303.0,4.0,190,47950,10.691363636363636,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2011,330.0,4.0,190,49200,9.800416666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2011,330.0,4.0,190,47050,9.046538461538463,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2015,425.0,4.0,3916,62000,9.046538461538463,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016,425.0,4.0,3916,63500,9.046538461538463,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2017,425.0,4.0,3916,64000,9.046538461538463,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2008,325.0,4.0,190,50250,11.200476190476191,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2008,325.0,4.0,190,52750,11.7605,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2009,325.0,4.0,190,52150,11.200476190476191,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2009,325.0,4.0,190,54650,11.7605,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2010,325.0,4.0,190,54650,11.7605,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2010,325.0,4.0,190,52150,11.200476190476191,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2015,425.0,2.0,3916,64200,9.046538461538463,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2015,425.0,2.0,3916,72500,9.046538461538463,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016,425.0,2.0,3916,74200,9.046538461538463,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016,425.0,2.0,3916,65700,9.046538461538463,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2017,425.0,2.0,3916,74700,9.046538461538463,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2017,425.0,2.0,3916,66200,9.046538461538463,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2011,420.0,4.0,190,60950,10.226521739130435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2011,420.0,4.0,190,58450,9.4084,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2014,552.0,4.0,3916,92900,11.7605,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2015,560.0,4.0,3916,93600,11.7605,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2016,560.0,4.0,3916,94100,11.7605,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2006,425.0,4.0,1851,37320,13.067222222222222,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2007,340.0,4.0,1851,31515,10.226521739130435,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2007,425.0,4.0,1851,37795,13.067222222222222,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2008,425.0,4.0,1851,38105,13.067222222222222,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2008,340.0,4.0,1851,31780,10.226521739130435,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2008,164.0,4.0,1385,23640,7.3503125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2009,164.0,4.0,1385,25555,6.917941176470588,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2010,164.0,4.0,1385,25925,6.917941176470588,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2005,200.0,4.0,1385,24610,8.400357142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2005,200.0,4.0,1385,21465,8.400357142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2005,200.0,4.0,1385,20965,8.400357142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2006,201.0,4.0,1385,23465,8.400357142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2006,201.0,4.0,1385,20165,8.400357142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2006,240.0,4.0,1385,23265,9.800416666666667,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2006,201.0,4.0,1385,19565,8.400357142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2007,217.0,4.0,1385,20575,8.400357142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2007,217.0,4.0,1385,19795,8.400357142857143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2007,240.0,4.0,1385,23710,10.691363636363636,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2007,217.0,4.0,1385,23915,8.400357142857143,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2015,259.0,4.0,1385,30355,7.840333333333334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2015,259.0,4.0,1385,27005,7.840333333333334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,250.0,4.0,1385,28620,7.127575757575758,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,250.0,4.0,1385,30920,7.127575757575758,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2017,250.0,4.0,1385,30975,7.127575757575758,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2011,132.0,4.0,2031,19685,7.3503125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2011,158.0,4.0,2031,20755,8.110689655172415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2011,158.0,4.0,2031,19565,8.400357142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2011,158.0,4.0,2031,21715,9.046538461538463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2011,132.0,4.0,2031,18845,7.3503125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2012,158.0,4.0,2031,21715,9.046538461538463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2012,132.0,4.0,2031,18845,7.3503125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2012,158.0,4.0,2031,20755,8.110689655172415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2012,132.0,4.0,2031,19685,7.3503125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2012,158.0,4.0,2031,19565,8.400357142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2013,132.0,4.0,2031,20115,7.3503125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2013,158.0,4.0,2031,22415,9.046538461538463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2013,158.0,4.0,2031,20265,8.400357142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2013,158.0,4.0,2031,21455,8.110689655172415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2013,132.0,4.0,2031,19275,7.3503125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2014,290.0,4.0,2009,34380,9.046538461538463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2014,290.0,4.0,2009,31290,9.046538461538463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2016,300.0,4.0,2009,36990,7.840333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2016,300.0,4.0,2009,34490,7.840333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2016,300.0,4.0,2009,32510,7.840333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2016,300.0,4.0,2009,39960,7.840333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2016,300.0,4.0,2009,37770,7.840333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2017,300.0,4.0,2009,34590,7.840333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2017,300.0,4.0,2009,37090,7.840333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2017,300.0,4.0,2009,40040,7.840333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2017,300.0,4.0,2009,32610,7.840333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2017,300.0,4.0,2009,37870,7.840333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2011,263.0,4.0,586,23700,9.4084,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2012,263.0,4.0,586,24000,9.4084,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2013,263.0,4.0,586,24200,9.4084,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2006,274.0,4.0,586,27995,10.226521739130435,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2006,274.0,4.0,586,29925,10.226521739130435,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2007,274.0,4.0,586,29925,10.226521739130435,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2007,274.0,4.0,586,27995,10.226521739130435,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2004,178.0,2.0,586,25730,9.800416666666667,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2005,178.0,2.0,586,25780,9.800416666666667,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2005,178.0,2.0,586,26580,9.800416666666667,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2003,170.0,4.0,586,20480,8.711481481481481,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2003,170.0,4.0,586,19980,8.711481481481481,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2001,315.0,2.0,3916,44990,10.226521739130435,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2001,315.0,2.0,3916,45990,10.226521739130435,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2002,315.0,2.0,3916,44990,9.4084,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2006,330.0,2.0,3916,49300,10.691363636363636,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2006,330.0,2.0,3916,51300,10.691363636363636,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2015,290.0,4.0,204,44565,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2015,290.0,4.0,204,48840,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2015,290.0,4.0,204,50840,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2015,290.0,4.0,204,42565,8.400357142857143,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2015,290.0,4.0,204,48840,8.400357142857143,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2015,290.0,4.0,204,46840,8.400357142857143,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2015,290.0,4.0,204,56780,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2015,290.0,4.0,204,54780,8.400357142857143,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,290.0,4.0,204,43015,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,290.0,4.0,204,49440,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,290.0,4.0,204,46515,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2016,290.0,4.0,204,44515,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,290.0,4.0,204,55230,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2016,290.0,4.0,204,45015,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2016,290.0,4.0,204,53230,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,290.0,4.0,204,52640,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2016,290.0,4.0,204,51440,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2016,290.0,4.0,204,50640,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2016,290.0,4.0,204,55230,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,290.0,4.0,204,49440,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2016,290.0,4.0,204,47440,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,290.0,4.0,204,48640,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,290.0,4.0,204,50640,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,290.0,4.0,204,57230,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2017,290.0,4.0,204,56400,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2017,290.0,4.0,204,48360,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2017,290.0,4.0,204,50360,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2017,290.0,4.0,204,52360,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2017,290.0,4.0,204,58400,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2017,290.0,4.0,204,56400,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2017,290.0,4.0,204,43950,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2017,290.0,4.0,204,50360,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2017,290.0,4.0,204,45950,9.046538461538463,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2017,290.0,4.0,204,54400,8.711481481481481,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,208.0,4.0,617,32500,10.226521739130435,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
2016,208.0,3.0,617,28950,9.800416666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1999,55.0,2.0,1385,2000,5.600238095238096,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1999,79.0,2.0,1385,2000,6.031025641025641,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2000,55.0,2.0,1385,2000,5.736829268292683,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2000,79.0,2.0,1385,2000,6.189736842105264,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2000,210.0,4.0,586,2381,9.4084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2000,210.0,4.0,586,2337,9.4084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2001,210.0,4.0,586,31025,9.4084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2002,210.0,4.0,586,31075,9.4084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2002,210.0,4.0,586,31675,9.4084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2012,330.0,4.0,190,49850,9.800416666666667,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2012,330.0,4.0,190,47700,9.046538461538463,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2012,360.0,4.0,190,53700,7.3503125,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2012,420.0,4.0,190,59200,9.800416666666667,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2012,420.0,4.0,190,61700,10.226521739130435,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2013,420.0,4.0,190,61200,9.800416666666667,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2013,360.0,4.0,190,54750,7.3503125,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
